"","Shape_Area","PointID","One_m_Class_1_1st_choice","One_m_Class_1_2nd_choice","One_m_Class_2_1st_choice","One_m_Class_2_2nd_choice","One_m_Class_3_1st_choice","One_m_Class_3_2nd_choice","Five_m_Class1_1st_choice","Five_m_Class1_2nd_choice","Five_m_Class_2_1st_choice","Five_m_Class_2_2nd_choice","Five_m_Class_3_1st_choice","Five_m_Class_3_2nd_choice","Bin","Border_ind","Bright_vis","CoefVar_nDSM","Compactnes","Density","EllipticFi","GLCMCon_NIR","GLCMCon_nDSM","GLCMHom_nDSM","GLCMHomNIR","Imag_Brightness","Len_div_Width","MaxHtMinHt","Mean_Blue","Mean_Green","Mean_nDSM","Mean_NIR","Mean_Red","Mean_RE","Mean_slope","Mean_zDev","NDRE","NDVI","NDVIRE","NIR_div_RE","RectangFit","RelBord_bldg","RelBord_trees","RelBord_unclass","Roundness","SAVI","sd_blue","sd_green","sd_ndsm","sd_NIR","sd_RE","sd_red","sd_slope","sd_zdev"
"42",0.78552090408,106,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,12,2.64285714285714,4420.33333333333,0,2.88903996165819,1.45255441533903,0.141063829787234,740.451708890393,0,1,0.573494939490209,5278.76861702128,2.18747952410972,0,5602.52127659574,4620.64893617021,0,8177.82712765957,3037.82978723404,4321.32712765957,0,0.045444675340575,0.308540875744359,0.458287675829311,0.174408203992493,1.89243417266785,0.569560562676188,0,0,1,1.64319882173331,0.687400869044584,105.666373676922,84.1503476493621,0,103.755386470027,66.4060439142903,71.1132432676224,0,0.016326712662779
"43",0.78534693322,133,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,12,2.35099337748344,4309.46587926509,5.30993430268686,2.61093451413133,1.61175700563754,0.243700787401575,604.139845857417,2155.83084231259,0.883449703070087,0.574968371156429,4885.58694225722,1.91441478217702,1,5432.81692913386,4463.06299212598,0.034251968503937,7161.18011811024,3032.51771653543,4241.88287401575,4.8280218469815,0.155636707218144,0.256009919975915,0.405021069738067,0.166249458278552,1.68820788569554,0.602480197306548,0,0,1,1.58906380518941,0.607501806695854,108.207623176038,113.334672543291,0.181875702493605,164.880462659814,121.547668389622,131.175566374547,11.5808392751267,0.069527197969175
"44",0.785354551125,136,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,12,1.56488549618321,3691.82828282828,0,1.61212121212121,2.04404592993462,0.566545454545454,763.004137537451,0,1,0.578764340863626,4903.78383838384,1.35714285714286,0,5121.30909090909,3738.20606060606,0,8757.17575757576,2215.9696969697,2890.4303030303,0,0.067465394924536,0.503686802594368,0.596110394025304,0.132081428415441,3.02971351649435,0.76927520145731,0,0,1,1.36529923788906,0.894124849536203,82.7013332626446,82.33482984554,0,91.7430503695206,56.3656057003604,65.3142913724374,0,0.018959549093891
"45",0.785283507494,163,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,12,1.75572519083969,4030.03163017032,0,2.34065908362032,1.59394422097931,0.457518248175183,1198.16879883232,0,1,0.578712095129429,5481.56447688564,2.54425819794772,0,5281.33576642336,4364.72262773723,0,9635.93430656934,2444.03649635036,3976.8102189781,0,0.04264809196339,0.415722492769228,0.595357217956248,0.238718317160345,2.42303096602016,0.668728982274256,0,0,1,1.55879224475913,0.892998864971485,103.067993812329,99.7737389147825,0,186.874765996139,81.2178770050474,90.9259270805693,0,0.006856614803054
"46",0.785543731255,166,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,12,2.73480662983425,3706.82657657658,0,2.98290793404529,1.74067225837894,0.309189189189189,745.519027162778,0,1,0.575164958991599,5085.0777027027,1.82752343679601,0,5081.47635135135,3823.52364864865,0,9216.22972972973,2215.47972972973,3049.52702702703,0,0.047024085188184,0.502757622297189,0.612397474308363,0.158413338449554,3.02218332483992,0.656793232338724,0,0,1,1.74222629263064,0.918556035667362,97.2873952708082,107.166576489204,0,185.107952236012,98.2985968079095,89.6895147081104,0,0.017446845507294
"47",0.785370975438,169,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,12,2.19178082191781,3993.83015873016,0,2.70167792653207,1.8325332702176,0.332190476190476,521.435522933044,0,1,0.576582100715129,4888.23968253968,1.17168864171544,0,5253.86666666667,4117.10952380952,0,7937.09523809524,2610.51428571429,3940.97142857143,0,0.118644377174832,0.336428807958967,0.505003616256087,0.203077164612607,2.01399461578243,0.64061622053485,0,0,1,1.87000505469185,0.757469517218838,85.4262775080768,100.705475354813,0,135.161985625658,64.817172495712,66.686061124483,0,0.031590117706375
"48",0.785349121317,202,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,12,2.8876404494382,4030.64543871108,0,4.0333115610712,1.24722811067968,0,1140.73690769084,0,1,0.574909265698732,5295.35467015023,2.73684210526316,0,5276.08687132593,4310.17962116264,0,9070.21456564337,2505.66982364468,4081.50114304376,0,0.046000834088164,0.379320351283476,0.56708796677974,0.239227329511883,2.22227417015478,0.483491520061953,0,0.027237354085603,0.972762645914397,2.1092033787789,0.850595210203073,94.3659335919155,94.216907570918,0,236.316636295289,85.0578116229837,106.520828332381,0,0.020106179183076
"49",0.785326074398,212,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,12,1.67175572519084,3668.76728363759,0,2.05398691056567,1.03955034033874,0.504563894523327,755.452460321411,0,1,0.58150354113556,4933.10982927654,6.50798689628091,0,5075.71462981744,3793.99898580122,0,8868.74226673428,2136.58823529412,2849.8985801217,0,0.055600191582926,0.513612778586638,0.611717569972056,0.14304867760251,3.11195013345196,0.751534209167373,0,0.006849315068493,0.993150684931507,1.03679615070089,0.917534669037391,94.5390792425248,82.3120654253766,0,178.280690749895,93.2904856564124,69.7197379481817,0,0.017568088149855
"50",0.785266130349,288,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,12,2.51677852348993,3761.1062200272,0.713376050095844,2.09362250375778,1.45545295448658,0.248013742752845,586.263895013123,3447.27782258065,0.502330209165918,0.576274530840294,4972.30484575191,2.30769230769231,2,5113.44535108439,3970.04015460597,0.717844105647413,8747.04122825853,2199.83315439124,3924.51105862143,22.4112474156061,0.401190069663069,0.380579273987633,0.598089266854499,0.281610217232025,2.22882318271034,0.64857917239541,0,0.289333333333333,0.710666666666667,1.81987901923332,0.897092925438424,108.995127421161,82.1837232929634,0.512092792671335,197.43195286279,72.0977071873953,76.7540955758472,16.6674599901242,0.128718395159902
"51",0.785362412673,317,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,"Vegetation",NA,"Grass-herb",NA,"Modified_G-H",NA,12,1.04166666666667,3773.23958333333,3.71682859637283,1.125,1.59408058154315,0.815,809.271336951159,4212.26312125853,0.781996526174385,0.591950546250031,4795.55208333333,4,1,5095.1875,3917.03125,0.0675,8162.125,2307.5,3692.875,7.84744060277939,0.253646033890545,0.376992830029523,0.559201022004131,0.230881403245631,2.21023592729242,0.904410171779821,0,0,1,0.557515908534362,0.838761476104631,80.8105181504858,65.4219403062726,0.250885930255166,285.941400246624,85.0215965211193,109.967040516693,11.2830209616597,0.108594147453425
